weapon_name,slot,mod_name,damage_change,damage_change_is_percent,fire_rate_change,range_change,accuracy_change,ap_cost_change,recoil_change,spread_change,converts_to_auto,converts_to_semi,crit_damage_bonus,hip_fire_accuracy_bonus,armor_penetration,is_suppressed,is_scoped,mag_size_change,reload_speed_change,weight_change,value_change_percent,required_perk,required_perk_rank,form_id,source_url
Pipe gun,magazine,Stinging(High Capacity),,0,,,,+15%,,,0,0,,,,0,0,,,+0.6,+60%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,magazine,Swift(High Capacity),,0,,,,,,,0,0,,,,0,0,,,+0.5,+40%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,sight,Glow reflex sight(Tactical),,0,,,+7,-15%,,,0,0,,,,0,0,,,+0.2,+25%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,sight,Long night vision scope(Night-Vision),,0,,,+36,,,,0,0,,,,0,1,,,+0.6,+80%,Plan: Pipe gun long night vision scope,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,sight,Long recon scope(Scoped Recon),,0,,,+36,,,,0,0,,,,0,1,,,+0.7,+100%,Gunsmith,2,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,sight,Long scope(Scoped),,0,,,+36,,,,0,0,,,,0,1,,,+0.6,+50%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,sight,Medium night vision scope(Night-Vision),,0,,,+23,,,,0,0,,,,0,1,,,+0.5,+60%,Plan: Pipe gun medium night vision scope,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,sight,Medium scope(Scoped),,0,,,+23,,,,0,0,,,,0,1,,,+0.5,+40%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,sight,Reflex sight(Tactical),,0,,,+7,-15%,,,0,0,,,,0,0,,,+0.2,+25%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,sight,Short night vision scope(Night-Vision),,0,,,+16,+30%,,,0,0,,,,0,1,,,+0.5,+40%,Plan: Pipe gun short night vision scope,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,sight,Short recon scope(Recon),,0,,,+10,+20%,,,0,0,,,,0,1,,,+0.5,+60%,Gunsmith,2,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,sight,Short scope(Scoped),,0,,,+16,,,,0,0,,,,0,1,,,+0.4,+20%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,sight,Standard glow(Glow-Sighted),,0,,,+1,-7.5%,,,0,0,,,,0,0,,,+0.1,+10%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,muzzle,Compensator(Compensated),,0,,-12,+8,,-15%,,0,0,,,,0,0,,,+0.4,+40%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,muzzle,Large bayonet(Bayoneted),,0,,-18,,,,,0,0,,,,0,0,,,+0.5,+20%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,muzzle,Muzzle brake,,0,,-18,+5,,-10%,,0,0,,,,0,0,,,+0.4,+60%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,muzzle,No muzzle,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,muzzle,Small bayonet(Bayoneted),,0,,-18,,,,,0,0,,,,0,0,,,+0.2,+10%,,,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Pipe gun,muzzle,Suppressor(Suppressed),,0,,-18,+1,,-12%,,0,0,,,,1,0,,,+0.5,+80%,Gunsmith,1,,https://fallout.fandom.com/wiki/Pipe_pistol_(Fallout_76)
Laser gun,receiver,Calibrated,,0,,,+1,,,,0,0,,,,0,0,,,+0.45,+40%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,receiver,Gamma wave emitter(Gamma Wave),,0,,+2,,,,,0,0,,,,0,0,,,+0.08,+10%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,receiver,Hair Trigger,,0,+22,,-1,-10%,,,0,0,,,,0,0,,,+0.45,+40%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,receiver,Prime,+25%,0,,,,,,,0,0,,,,0,0,,,,+100%,plan,1,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,receiver,Refined beta wave tuner(Refined Beta Wave),,0,,+2,+2,,,,0,0,,,,0,0,,,+0.23,+30%,plan,1,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,receiver,Severe beta wave tuner(Severe),,0,,+2,+1,,,,0,0,,,,0,0,,,+0.3,+50%,plan,1,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,receiver,Snappy,,0,+10,,,-10%,,,0,0,,,,0,0,,,+0.45,+70%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,receiver,Speedy,,0,+10,,+1,-10%,,,0,0,,,,0,0,,,+0.38,+50%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,receiver,True,,0,,,+2,,,,0,0,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,receiver,Tuned beta wave tuner,,0,+10,+2,,-10%,,,0,0,,,,0,0,,,+0.3,+40%,plan,1,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,receiver,Vicious,,0,,,+2,,,,0,0,,,,0,0,,,+0.38,+60%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,Aligned automatic(Automatic),+12.5%-10%,0,+51,,-3,-5%,-22%,,1,0,,,,0,0,,,+0.6,+50%,plan,1,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,Aligned long(Long),,0,,+84,+1,-5%,+37%,,0,0,,,,0,0,,,+0.3,+60%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,Aligned short(Short),,0,,,+2,-5%,-22%,,0,0,,,,0,0,,,+0.3,+50%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,Aligned sniper(Charging),+25%,0,,+108,-3,+30%,-22%,,0,0,,,,0,0,,,+1.65,+100%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,Sniper(Charging),+25%,0,,+108,-6,+35%,-10%,,0,0,,,,0,0,,,+1.3,+60%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,Stabilized automatic(Automatic),-10%,0,+51,,-2,,-35%,,1,0,,,,0,0,,,+0.9,+65%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,Stabilized long(Long),,0,,+84,,,+25%,,0,0,,,,0,0,,,+0.9,+60%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,Stabilized short(Short),,0,,,+1,,-35%,,0,0,,,,0,0,,,+0.9,+50%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,Stabilized sniper(Charging),+25%,0,,+108,-5,+35%,-35%,,0,0,,,,0,0,,,+2.25,+100%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,Standard automatic(Automatic),-10%,0,+51,,-4,,-10%,,1,0,,,,0,0,,,,+15%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,Standard long(Long),,0,,+84,-1,,+50%,,0,0,,,,0,0,,,,+20%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,Standard short(Short),,0,,,,,-10%,,0,0,,,,0,0,,,,+10%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,True automatic(Automatic),-10%,0,+51,,-1,,-10%,,1,0,,,,0,0,,,+0.9,+50%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,True long(Long),,0,,+84,+1,,+50%,,0,0,,,,0,0,,,+0.9,+60%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,True short(Short),,0,,,+2,,-10%,,0,0,,,,0,0,,,+0.9,+50%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,barrel,True sniper(Charging),+25%,0,,+108,-3,+35%,-10%,,0,0,,,,0,0,,,+2.25,+100%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,grip,Aligned stock(Rifle),,0,,,+4,-5%,-22%,,0,0,,,,0,0,,,+0.75,+60%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,grip,Bruising stock(Rifle),,0,,,+2,,-10%,,0,0,,,,0,0,,,+0.9,+60%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,grip,Forceful stock(Rifle),,0,,,+3,-5%,-22%,,0,0,,,,0,0,,,+1.05,+70%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,grip,Precise stock(Rifle),,0,,,+3,,-10%,,0,0,,,,0,0,,,+1.05,+70%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,grip,Stabilized stock(Rifle),,0,,,+3,,-35%,,0,0,,,,0,0,,,+1.35,+60%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,grip,Standard grip(Pistol),,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,grip,True grip(Pistol),,0,,,+2,,,,0,0,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,sight,Long night vision scope(Night-Vision),,0,,,+35,,,,0,0,,,,0,1,,,+0.45,+80%,plan,1,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,sight,Long recon scope(Scoped Recon),,0,,,+35,,,,0,0,,,,0,1,,,+0.53,+100%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,sight,Long scope(Scoped),,0,,,+35,,,,0,0,,,,0,1,,,+0.45,+50%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,sight,Medium night vision scope(Night-Vision),,0,,,+22,,,,0,0,,,,0,1,,,+0.38,+60%,plan,1,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,sight,Medium scope(Scoped),,0,,,+22,,,,0,0,,,,0,1,,,+0.38,+40%,plan,1,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,sight,Reflex sight (circle)(Tactical),,0,,,+6,-15%,,,0,0,,,,0,0,,,+0.15,+25%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,sight,Short night vision scope(Night-Vision),,0,,,+15,+30%,,,0,0,,,,0,1,,,+0.38,+40%,plan,1,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,sight,Short recon scope(Recon),,0,,,+9,+20%,,,0,0,,,,0,1,,,+0.38,+60%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,sight,Short scope(Scoped),,0,,,+15,,,,0,0,,,,0,1,,,+0.3,+20%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,muzzle,Beam focuser(Focused),,0,,+6,+2,,-10%,,0,0,,,,0,0,,,+0.9,+75%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,muzzle,Beam splitter(Scattered),,0,,-18,+2,,-10%,,0,0,,,,0,0,,,+0.75,+70%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,muzzle,Gyro compensating lens(Targeting),,0,,-18,+4,,-10%,,0,0,,,,0,0,,,+1.2,+100%,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Laser gun,muzzle,No Muzzle,,0,,,,,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Laser_gun_(Fallout_76)
Plasma gun,receiver,Calibrated beta wave tuner(Severe),,0,,+2.4,+1,+6,,,0,0,,,,0,0,,,+0.4,+50%,plan,1,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,receiver,Calibrated,,0,,,+1,,,,0,0,,,,0,0,,,+0.6,+40%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,receiver,Gamma wave emitter,,0,,+2.4,,+6,,,0,0,,,,0,0,,,+0.1,+10%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,receiver,Prime,+25%,0,,,,,,,0,0,,,,0,0,,,,+100%,plan,1,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,receiver,Pulse,-15%,0,,,,,,,0,0,,,,0,0,,,,+40%,plan,1,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,receiver,Refined beta wave tuner(Refined Beta Wave),,0,,+2.4,+2,+6,,,0,0,,,,0,0,,,+0.3,+30%,plan,1,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,receiver,True,,0,,,+2,,,,0,0,,,,0,0,,,+1.2,+40%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,receiver,Vicious,,0,,,+1,,,,0,0,,,,0,0,,,+0.6,+70%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Aligned automatic(Automatic),-15%,0,+58,+84,-15,+20%,+37%,,1,0,,,,0,0,,,+0.3,+60%,plan,1,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Aligned flamer(Thrower),+40.6%,0,+58,-72,-76,+8,-22%,,0,0,,,,0,0,,,+0.5,+50%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Aligned short(Short),,0,,,+2,-5%,-22%,,0,0,,,,0,0,,,+0.3,+50%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Aligned sniper(Long),+87.5%,0,,+108,-6,+30%,+37%,,0,0,,,,0,0,,,+0.8,+80%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Aligned splitter(Shotgun),+15.5%,0,,,-49,+95%,-22%,,0,0,,,,0,0,,,+0.3,+50%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Automatic,-15%,0,+58,+84,-17,+25%,+50%,,1,0,,,,0,0,,,+1.8,+35%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Flamer(Thrower),+40.6%,0,+58,-72,-76,+8,-10%,,0,0,,,,0,0,,,+0.2,+10%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Short,,0,,,,,-10%,,0,0,,,,0,0,,,,+10%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Sniper(Long),+87.5%,0,,+108,-9,+35%,+50%,,0,0,,,,0,0,,,+0.4,+40%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Splitter(Shotgun),+15.5%,0,,,,+100%,-10%,,0,0,,,,0,0,,,,+10%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Stabilized automatic(Automatic),-15%,0,+58,+84,-16,+25%,+25%,,1,0,,,,0,0,,,+0.9,+60%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Stabilized flamer(Thrower),+40.6%,0,+58,-72,+76,+8,+25%,,0,0,,,,0,0,,,+1,+50%,plan,1,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Stabilized short(Short),,0,,,,,-35%,,0,0,,,,0,0,,,+0.9,+50%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Stabilized sniper(Long),+87.5%,0,,+108,-7,+35%,+25%,,0,0,,,,0,0,,,+1.3,+80%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,Stabilized splitter(Shotgun),+15.5%,0,,,-53,+100%,-35%,,0,0,,,,0,0,,,+0.9,+50%,plan,1,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,True automatic(Automatic),-15%,0,+58,+84,-15,+25%,+50%,,1,0,,,,0,0,,,+0.9,+60%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,True flamer(Thrower),+40.6%,0,+58,-72,-76,+8,-10%,,0,0,,,,0,0,,,+1,+50%,plan,1,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,True short(Short),,0,,,+2,,-10%,,0,0,,,,0,0,,,+0.9,+50%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,True sniper(Long),+87.5%,0,,+108,-6,+35%,+50%,,0,0,,,,0,0,,,+1.3,+80%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,barrel,True splitter(Shotgun),+15.5%,0,,,-47,+100%,-10%,,0,0,,,,0,0,,,+0.9,+50%,plan,1,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,grip,Aligned stock(Marksman's Rifle),,0,,,+8,+15%,-37%,,0,0,,,,0,0,,,+0.3,+40%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,grip,Bruising grip(Comfort Grip Pistol),,0,,,+3,-10%,-5%,,0,0,,,,0,0,,,+0.4,+40%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,grip,Forceful stock(Recoil Compensated Rifle),,0,,,+7,+15%,-42%,,0,0,,,,0,0,,,+0.6,+50%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,grip,Precise stock(Marksman's Rifle),,0,,,+7,+20%,-25%,,0,0,,,,0,0,,,+0.6,+50%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,grip,Stabilized stock(Recoil Compensated Rifle),,0,,,+8,+20%,-55%,,0,0,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,grip,Standard grip(Pistol),,0,,,,-10%,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,grip,True stock(Rifle),,0,,,-7,+20%,-20%,,0,0,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,sight,Long night vision scope(Night-Vision),,0,,,+35,,,,0,0,,,,0,1,,,+0.4,+80%,plan,1,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,sight,Long recon scope(Recon),,0,,,+35,,,,0,0,,,,0,1,,,+0.5,+100%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,sight,Long scope(Scoped),,0,,,+35,,,,0,0,,,,0,1,,,+0.4,+50%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,sight,Medium night vision scope(Night-Vision),,0,,,+22,,,,0,0,,,,0,1,,,+0.4,+60%,plan,1,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,sight,Medium scope(Scoped),,0,,,+22,,,,0,0,,,,0,1,,,+0.4,+40%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,sight,Reflex sight (circle)(Tactical),,0,,,+6,-15%,,,0,0,,,,0,0,,,+0.2,+25%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,sight,Short night vision scope(Night-Vision),,0,,,+9,+30%,,,0,0,,,,0,1,,,+0.4,+40%,plan,1,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,sight,Short recon scope(Recon),,0,,,+15,+20%,,,0,0,,,,0,1,,,+0.4,+60%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Plasma gun,sight,Short scope(Scoped),,0,,,+15,,,,0,0,,,,0,1,,,+0.3,+20%,,,,https://fallout.fandom.com/wiki/Plasma_gun_(Fallout_76)
Enclave plasma gun,receiver,Calibrated,,0,,,,,,,0,0,,,,0,0,,,+0.45,+40%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,receiver,Gamma waveemitter,,0,,+2.4,,,,,0,0,,,,0,0,,,+0.08,+10%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,receiver,Prime,+25%,0,,,,,,,0,0,,,,0,0,,,,+100%,plan,1,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,receiver,Refined beta wave tuner(Refined Beta Wave),,0,,+2.4,+2,,,,0,0,,,,0,0,,,+0.23,+30%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,receiver,Severe beta wave tuner(Severe),,0,,+2.4,+1,,,,0,0,,,,0,0,,,+0.3,+50%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,receiver,True,,0,,,+2,,,,0,0,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,receiver,Vicious,,0,,,+1,,,,0,0,,,,0,0,,,+0.45,+70%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Aligned automatic(Automatic),-15%,0,+58,+84,-15,+20%,+37%,,1,0,,,,0,0,,,+0.3,+60%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Aligned flamer,+40.6%,0,+58,-72,-77,+8-5%,-22%,,0,0,,,,0,0,,,+0.45,+50%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Aligned short(Short),,0,,,+2,-5%,-22%,,0,0,,,,0,0,,,+0.3,+50%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Aligned sniper(Long),+87.5%,0,,+108,-5,+30%,+37%,,0,0,,,,0,0,,,+0.75,+80%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Aligned splitter(Shotgun),+15.5%,0,,,-51,+95%,-22%,,0,0,,,,0,0,,,+0.3,+50%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Automatic,-15%,0,+58,+84,-16,+25%,+50%,,1,0,,,,0,0,,,+1.8,+35%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Flamer,+40.6%,0,+58,-72,-76,+8,-10%,,0,0,,,,0,0,,,+0.15,+10%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Short,,0,,,,,-10%,,0,0,,,,0,0,,,,+10%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Sniper(Long),+87.5%,0,,+108,-8,+35%,+50%,,0,0,,,,0,0,,,+0.45,+40%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Splitter(Shotgun),+15.5%,0,,,-55,+100%,-10%,,0,0,,,,0,0,,,,+10%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Stabilized automatic(Automatic),-15%,0,+58,+84,-16,+25%,+25%,,1,0,,,,0,0,,,+0.9,+60%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Stabilized flamer,+40.6%,0,+58,-72,-77,+8,+25%,,0,0,,,,0,0,,,+1.05,+50%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Stabilized short(Short),,0,,,+2,,-35%,,0,0,,,,0,0,,,+0.9,+50%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Stabilized sniper(Long),+87.5%,0,,+108,-6,+35%,+25%,,0,0,,,,0,0,,,+1.35,+80%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,Stabilized splitter(Shotgun),+15.5%,0,,,-53,+100%,-35%,,0,0,,,,0,0,,,+0.9,+50%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,True automatic(Automatic),-15%,0,+58,+84,-15,+25%,+50%,,1,0,,,,0,0,,,+0.9,+60%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,True flamer,+40.6%,0,+58,-72,-77,+8,-10%,,0,0,,,,0,0,,,+1.05,+50%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,True short(Short),,0,,,+2,,-10%,,0,0,,,,0,0,,,+0.9,+50%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,True sniper(Long),+87.5%,0,,+108,-6,+35%,+50%,,0,0,,,,0,0,,,+1.35,+80%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,barrel,True splitter(Shotgun),+15.5%,0,,,-47,+100%,-10%,,0,0,,,,0,0,,,+0.9,+50%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,grip,Aligned stock(Marksman's),,0,,,+2,+15%,-12%,,0,0,,,,0,0,,,+0.3,+40%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,grip,Bruising grip(Comfort Grip),,0,,,+3,-10%,-5%,,0,0,,,,0,0,,,+0.45,+40%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,grip,Forceful stock(Recoil Compensated),,0,,,+7,+15%,-42%,,0,0,,,,0,0,,,+0.6,+50%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,grip,Precise stock(Marksman's),,0,,,+7,+20%,-25%,,0,0,,,,0,0,,,+0.6,+50%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,grip,Stabilized stock(Recoil Compensated),,0,,,+7,+20%,-55%,,0,0,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,grip,Standard grip,,0,,,,-10%,,,0,0,,,,0,0,,,,,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
Enclave plasma gun,grip,True stock,,0,,,+7,+20%,-20%,,0,0,,,,0,0,,,+0.9,+40%,,,,https://fallout.fandom.com/wiki/Enclave_plasma_gun
